,ip.src,port.src,ip.dst,port.dst,proto,ssl_flag,tls_version,sni_flag,cert_chain_len,self_cert_flag,valid_avg,valid_std,expire_flag,age_avg,san_dns_num_avg,consistent_flag,cert_num,fw_pkt_l_max,fw_pkt_l_min ,fw_pkt_l_avg,fw_pkt_l_var,fw_pkt_l_std,fw_byt_s,fw_pkt_s,fw_iat_min,fw_iat_max,fw_iat_avg,fw_iat_std,fw_iat_tot,fw_fin_cnt,fw_syn_cnt,fw_rst_cnt,fw_psh_cnt,fw_ack_cnt,fw_urg_cnt,fw_ece_cnt,fw_cwr_cnt,fw_10_p,fw_20_p,fw_30_p,fw_40_p,fw_50_p,fw_60_p,fw_70_p,fw_80_p,fw_90_p,fw_duration,bw_pkt_l_max,bw_pkt_l_min ,bw_pkt_l_avg,bw_pkt_l_var,bw_pkt_l_std,bw_byt_s,bw_pkt_s,bw_iat_min,bw_iat_max,bw_iat_avg,bw_iat_std,bw_iat_tot,bw_fin_cnt,bw_syn_cnt,bw_rst_cnt,bw_psh_cnt,bw_ack_cnt,bw_urg_cnt,bw_ece_cnt,bw_cwr_cnt,bw_10_p,bw_20_p,bw_30_p,bw_40_p,bw_50_p,bw_60_p,bw_70_p,bw_80_p,bw_90_p,bw_duration,fl_pkt_l_max,fl_pkt_l_min ,fl_pkt_l_avg,fl_pkt_l_var,fl_pkt_l_std,fl_byt_s,fl_pkt_s,fl_iat_min,fl_iat_max,fl_iat_avg,fl_iat_std,fl_iat_tot,fl_fin_cnt,fl_syn_cnt,fl_rst_cnt,fl_psh_cnt,fl_ack_cnt,fl_urg_cnt,fl_ece_cnt,fl_cwr_cnt,fl_10_p,fl_20_p,fl_30_p,fl_40_p,fl_50_p,fl_60_p,fl_70_p,fl_80_p,fl_90_p,fl_duration,fw_hdr_len,bw_hdr_len,down_up_ratio,fw_seg_avg,bw_seg_avg,fw_seg_cnt,bw_seg_cnt,fl_seg_cnt,conn_state
574,10.12.13.102,49237,185.43.223.31,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.158738666963484,0.049842885671144775,0.0004589999998643,75.1076059999998,24.07565260000001,34.49659138223338,120.37826300000006,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,120.37826300000006,243,40,81.4,6531.039999999999,90.35374923045528,3.3848175447784348,0.041582525120128194,0.0,75.10744399999999,24.048563599999987,34.52014408879345,120.24281799999994,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.24281799999994,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.539746751816374,0.09137861310309349,0.0,75.10732199999984,10.94347972727271,25.18103347626861,120.3782769999998,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.3782769999998,120,100,0.6553945249597424,0,0,0,0,0,SF
575,10.12.13.102,49238,46.148.26.106,443,1,1,3,1,1,1.0,31536000.0,0.0,1,6.0993250999703195,0.0,0,1,398,40,145.25,16179.6875,135.9818790448618,979.5731185577416,6.744049009003384,0.0002880000001823,0.4295439999998507,0.1694615714285906,0.1702076082776615,1.1862310000001344,1,2,0,4,7,0,0,0,40.0,40.0,41.2,49.6,80.5,126.8,189.1,250.20000000000005,318.9,1.1862310000001344,1015,40,188.44444444444449,92372.91358024692,322.3655189032751,1792.654555678435,9.512907429897355,0.0,0.4291020000000571,0.1051203333333382,0.1645394785734959,0.9460830000000442,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,201.00000000000009,447.8000000000001,0.9460830000000442,1015,40,168.11764705882354,56982.10380622838,246.05585807722127,2409.293229026171,14.330995414081492,0.0,0.4291020000000571,0.0697788235294116,0.1348467916234849,1.186239999999998,2,3,0,7,16,0,0,0,40.0,40.0,40.0,40.0,44.0,86.19999999999999,144.39999999999995,267.6000000000001,342.8,1.186239999999998,160,180,1.459552495697074,0,0,0,0,0,SF
576,10.12.18.101,49251,193.33.133.88,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,412,40,136.0,25416.0,184.08693598406165,18.225597993093515,0.13401174994921702,0.0003280000000813,29.64502100000004,9.9493763333334,17.057228990365687,29.8481290000002,0,2,1,1,3,0,0,0,40.0,40.0,40.0,42.400000000000006,46.0,49.6,87.99999999999987,196.0000000000001,304.00000000000006,29.8481290000002,44,40,42.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0006059999998342,0.0003029999999171,0.0004285067092818,0.0006059999998342,0,1,0,0,2,0,0,0,40.4,40.8,41.2,41.6,42.0,42.4,42.8,43.2,43.6,0.0006059999998342,412,40,104.66666666666669,18908.888888888887,150.63421479420492,21.039844742027075,0.20101762492382555,0.0,29.645010000000184,4.9746881666667,12.086211113999555,29.8481290000002,0,3,1,1,5,0,0,0,40.0,40.0,40.0,40.0,42.0,44.0,48.0,52.0,232.0,29.8481290000002,80,40,0.15441176470588236,0,0,0,0,0,RSTO
577,10.12.11.103,49264,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077277384838,0.0,0,1,398,40,110.125,15681.109375,133.870339721474,502.6725519105128,4.5645634679728735,0.0004880000001321,0.4450150000000121,0.2503759999999926,0.2334346829428837,1.752631999999949,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,159.4000000000001,281.1,1.752631999999949,1009,40,192.0,112218.57142857143,361.830991854853,1019.643306921787,5.310642223550974,0.0,0.4447649999999612,0.188301142857134,0.2338734891633968,1.3181079999999383,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.3181079999999383,1009,40,148.33333333333334,62400.35555555556,258.5682188698445,1269.5192145299557,8.558556502449138,0.0,0.4447649999999612,0.1168421333333299,0.2000547315693005,1.752631999999949,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,151.0000000000001,331.19999999999993,1.752631999999949,160,140,1.525539160045403,0,0,0,0,0,SF
578,10.12.11.103,49265,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077277413832,0.0,0,1,829,40,217.1,65090.69000000002,268.9293380962533,553.6426421632451,2.550173386288554,9.399999999004648e-05,1.7816669999999704,0.4357002222222187,0.6563759067995913,3.9213019999999688,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.59999999999992,281.1,410.6,497.79999999999984,3.9213019999999688,1009,40,187.22222222222223,91145.50617283952,320.21663673901213,483.11173270530406,2.58041875035474,0.0,1.7813430000001065,0.3875340000000101,0.6720982782358126,3.4878060000000914,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,199.00000000000009,442.60000000000014,3.4878060000000914,1009,40,202.94736842105263,77654.99722991687,286.30257376190326,983.3313102277576,4.845252825292374,0.0,1.7813430000001065,0.2063875789473705,0.4912581476896842,3.92136400000004,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,191.0,339.8,534.5999999999997,3.92136400000004,200,180,0.7761400276370336,0,0,0,0,0,SF
579,10.12.11.103,49266,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.987707727744184,0.0,0,1,398,40,110.125,15681.109375,133.870339721474,473.3360304353397,4.298170537437817,0.0004260000000613,0.5520360000000437,0.2658938571428604,0.2514292631585866,1.8612570000000237,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,159.4000000000001,281.1,1.8612570000000237,1009,40,192.0,112218.57142857143,361.830991854853,938.971072145638,4.8904743340918655,0.0,0.5518969999998262,0.2044791428571508,0.2569088928396761,1.4313540000000555,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.4313540000000555,1009,40,148.33333333333334,62400.35555555556,258.5682188698445,1195.428680724893,8.059069757695905,0.0,0.5518969999998262,0.1240838000000015,0.2141831166412287,1.8612570000000237,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,151.0000000000001,331.19999999999993,1.8612570000000237,160,140,1.525539160045403,0,0,0,0,0,SF
580,10.12.11.103,49267,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077277471816,0.0,0,1,829,40,72.79629629629629,16786.4585048011,130.7791425914972,772.9206056583362,10.617581456512376,1.600000018697756e-05,1.1906929999997828,0.0959604528301849,0.220433795938584,5.0859039999998,1,2,0,4,53,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,5.0859039999998,1500,40,1212.5523809523809,130145.94249433107,362.4877181195879,27358.445967724187,22.562692051485566,0.0,1.190405999999939,0.044320952380953,0.1587476458923242,4.653700000000072,1,1,0,74,105,0,0,0,972.4,1132.0,1141.8,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,4.653700000000072,1500,40,825.4654088050314,382994.90289149946,620.8211668944854,25806.394529199235,31.2628418513107,0.0,1.190405999999939,0.031986855345912,0.1342964698451504,5.085910000000013,2,3,0,78,158,0,0,0,40.0,40.0,40.0,948.0,1132.0,1316.0,1316.0,1316.0,1500.0,5.085910000000013,1080,2100,32.388196387687614,0,0,0,0,0,SF
581,10.12.19.102,49233,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090000464,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1113.346238028273,10.121329436620664,0.0005579999999554,0.2180470000000696,0.1129157142857236,0.1053524010053152,0.7904100000000653,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7904100000000653,1009,40,192.0,112218.57142857143,361.830991854853,2228.031756084149,11.604332062938276,0.0,0.2180229999999028,0.0861747142856919,0.1069704417828882,0.6032229999998435,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.6032229999998435,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2813.7295833805447,18.977492693663745,0.0,0.2180229999999028,0.0526940000000043,0.0902355892040117,0.7904100000000653,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7904100000000653,160,140,1.5272727272727273,0,0,0,0,0,SF
582,10.12.11.103,49268,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077277546586,0.0,0,1,398,40,110.125,15681.109375,133.870339721474,434.1501203399481,3.9423393447441373,0.0003580000000056,0.6083799999998973,0.2898931428571164,0.2775623040300298,2.029251999999815,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,159.4000000000001,281.1,2.029251999999815,1009,40,192.0,112218.57142857143,361.830991854853,910.3082246754068,4.74118867018441,0.0,0.6080400000000736,0.2109175714285811,0.2686149665133813,1.476423000000068,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.476423000000068,1009,40,148.33333333333334,62400.35555555556,258.5682188698445,1096.463130256963,7.391886271395257,0.0,0.6080400000000736,0.1352834666666543,0.2352989579291882,2.029251999999815,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,151.0000000000001,331.19999999999993,2.029251999999815,160,140,1.525539160045403,0,0,0,0,0,SF
583,10.12.19.102,49234,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090084317,0.0,0,1,829,40,217.0,65088.0,268.92378102354576,1754.6625913212522,8.086002724982729,1.2999999853491316e-05,0.6352699999999913,0.1374116666666699,0.2100437355564244,1.236705000000029,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,497.79999999999984,1.236705000000029,1009,40,187.22222222222223,91145.50617283952,320.21663673901213,1613.340265430627,8.617247708531538,0.0,0.6350139999999556,0.1160463333333154,0.2133427293306541,1.0444169999998394,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,199.00000000000009,442.60000000000014,1.0444169999998394,1009,40,202.8947368421053,77652.09418282549,286.29722215768123,3117.131365861739,15.36329337260001,0.0,0.6350139999999556,0.0650902105263101,0.1566667214101282,1.2367139999998926,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,339.8,534.5999999999997,1.2367139999998926,200,180,0.7764976958525346,0,0,0,0,0,SF
584,10.12.11.103,49269,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077277615278,0.0,0,1,398,40,110.125,15681.109375,133.870339721474,459.9779983281575,4.176871721481565,0.0004120000000966,0.6124340000001212,0.2736155714286009,0.2628887564141092,1.9153090000002069,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,159.4000000000001,281.1,1.9153090000002069,1009,40,192.0,112218.57142857143,361.830991854853,905.3626570238018,4.715430505332301,0.0,0.6119970000002013,0.2120697142857222,0.2700257395551491,1.4844880000000558,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.4844880000000558,1009,40,148.33333333333334,62400.35555555556,258.5682188698445,1161.6924475370606,7.831634477777936,0.0,0.6119970000002013,0.1276872666666804,0.222530334445074,1.9153090000002069,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,151.0000000000001,331.19999999999993,1.9153090000002069,160,140,1.525539160045403,0,0,0,0,0,SF
585,10.12.11.103,49270,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.987707727764485,0.0,0,1,829,40,64.94366197183099,12963.0390795477,114.66571131821696,812.8716847404795,12.516566822072011,1.999999994950485e-06,1.344041999999945,0.0810354571428563,0.2208506983560636,5.672481999999945,1,2,0,4,70,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,5.672481999999945,1500,40,1246.6026490066224,92703.81562212184,305.486237103413,37165.03501059761,29.813056341740676,0.0,1.3436679999999797,0.0335423509933773,0.1479759680421274,5.064894999999979,1,1,0,109,151,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,5.064894999999979,1500,40,868.6846846846847,370949.3059816572,610.432477534275,33996.72140222083,39.135859077060815,0.0,1.3436679999999797,0.025552013513513,0.128995556247896,5.672546999999895,2,3,0,113,221,0,0,0,40.0,40.0,40.0,1132.0,1132.0,1316.0,1316.0,1316.0,1500.0,5.672546999999895,1420,3020,40.82346562567773,0,0,0,0,0,SF
586,10.12.19.102,49235,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090173322,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1141.4000049286028,10.376363681169117,0.0004249999999501,0.1944260000000213,0.1101404285714449,0.1022836863660518,0.7709830000001148,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7709830000001148,1009,40,192.0,112218.57142857143,361.830991854853,2320.9508991090074,12.088285932859414,0.0,0.194276999999829,0.0827247142857296,0.1022482570229,0.5790730000001076,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5790730000001076,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2884.6291033650145,19.455681902192094,0.0,0.194276999999829,0.0513988666666743,0.0877433328552552,0.7709830000001148,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7709830000001148,160,140,1.5272727272727273,0,0,0,0,0,SF
587,10.12.11.103,49271,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077277701561,0.0,0,1,893,40,223.5,73291.65,285.36847525027474,840.0089300277666,3.7584292171264724,5.800000008093775e-05,1.2271049999999375,0.2956317777777965,0.4195697836897115,2.660686000000169,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.59999999999992,281.1,410.6,504.1999999999998,2.660686000000169,1009,40,197.88888888888889,94482.98765432098,326.02662638366075,804.8898982024922,4.067382978002487,0.0,1.226902999999993,0.2458583333333182,0.4256222072883833,2.212724999999864,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,237.4000000000001,519.4000000000001,2.212724999999864,1009,40,211.3684210526316,83493.18005540167,296.8698200533014,1509.380067989736,7.140991357521162,0.0,1.226902999999993,0.1400365789473701,0.3180961089980852,2.6606950000000325,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,191.0,397.4,547.3999999999996,2.6606950000000325,200,180,0.7968680089485458,0,0,0,0,0,SF
588,10.12.19.102,49236,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090230093,0.0,0,1,829,40,68.54838709677419,14736.11862643081,122.3833907914722,1905.100873970608,27.792059808512402,6.999999868639861e-06,0.6871450000001005,0.0365713606557381,0.1004202068072061,2.2308530000000246,1,2,0,4,61,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,2.2308530000000246,1500,40,1232.3181818181818,100213.95936639118,317.77185435878863,79799.25825631221,64.75540118914347,0.0,0.6869489999999132,0.0154427272727275,0.0686603590875368,2.038440000000037,1,1,0,102,132,0,0,0,1054.6,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,2.038440000000037,1500,40,860.3917525773196,367403.77436496975,607.7066898301105,74821.33579815133,86.96193980709673,0.0,0.6869489999999132,0.0114992835051546,0.0584724574081048,2.2308610000000044,2,3,0,106,193,0,0,0,40.0,40.0,40.0,1132.0,1224.0,1316.0,1316.0,1316.0,1500.0,2.2308610000000044,1240,2640,38.274352941176474,0,0,0,0,0,SF
589,10.12.11.103,49272,217.197.116.29,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,410,40,103.66666666666669,18787.22222222222,150.14881506913954,5.083476611230581,0.049036751876822327,0.0002739999999903,74.99985000000015,24.47144140000005,34.60925224239694,122.35720700000024,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,231.0,122.35720700000024,243,40,81.4,6531.039999999999,90.35374923045528,3.337933147366446,0.04100654972194652,0.0,74.99982100000011,24.386348199999976,34.68361691231447,121.93174099999987,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,121.93174099999987,410,40,93.54545454545456,13339.15702479339,121.13245942881176,8.409801366049242,0.08990069487516196,0.0,74.99976500000002,11.123384545454533,25.346437820218767,122.35722999999984,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,122.35722999999984,120,100,0.6543408360128617,0,0,0,0,0,SF
590,10.12.19.102,49237,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090262153,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1139.5303063264791,10.35936642114981,0.0003460000000359,0.1938800000000355,0.1103211428571415,0.1025603919071107,0.7722479999999905,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7722479999999905,1009,40,192.0,112218.57142857143,361.830991854853,2313.8623424061625,12.051366366698764,0.0,0.1937369999998281,0.082978142857168,0.1026635300052423,0.5808470000001762,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5808470000001762,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2879.903865079647,19.423812039655893,0.0,0.1937369999998281,0.0514831999999993,0.0879043341050593,0.7722479999999905,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7722479999999905,160,140,1.5272727272727273,0,0,0,0,0,SF
591,10.12.19.102,49238,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090292129,0.0,0,1,829,40,65.65217391304348,13315.444234404538,116.23794385136397,1853.7858153055151,28.236472683461486,5.999999984851456e-06,0.6938540000001012,0.0359360000000024,0.0988520011396502,2.4436480000001666,1,2,0,4,68,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,2.4436480000001666,1500,40,1266.8169934640523,95010.56781579732,309.2501210038587,86138.31068952709,67.99585980764742,0.0,0.6936849999999595,0.0147067777777777,0.0664389768397752,2.250136999999995,0,1,0,103,153,0,0,0,1132.0,1132.0,1316.0,1316.0,1316.0,1316.0,1316.0,1500.0,1500.0,2.250136999999995,1500,40,893.481981981982,378676.6911167925,616.7577809054104,81169.56058611585,90.84633179290316,0.0,0.6936849999999595,0.0110075990990988,0.0568346494566951,2.4436869999999544,1,3,0,107,221,0,0,0,40.0,40.0,40.0,1132.0,1316.0,1316.0,1316.0,1453.600000000002,1500.0,2.4436869999999544,1380,3060,42.78653421633554,0,0,0,0,0,SF
592,10.12.19.102,49239,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090319676,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1117.3893721033442,10.15808520093949,0.0004329999999299,0.2136809999999513,0.1125071428571443,0.1048474459860659,0.7875500000000102,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7875500000000102,1009,40,192.0,112218.57142857143,361.830991854853,2238.902937561159,11.660952799797702,0.0,0.2135250000001178,0.0857562857142641,0.1062954482480079,0.6002939999998489,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.6002939999998489,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2823.947685861179,19.046409751761548,0.0,0.2135250000001178,0.052503333333334,0.0897947173905053,0.7875500000000102,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7875500000000102,160,140,1.5272727272727273,0,0,0,0,0,SF
593,10.12.19.102,49240,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.984236009034728,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1797.0651689514118,8.04415921643425,0.000189999999975,0.6471339999998236,0.1381264444444493,0.2133970931473723,1.2431380000000445,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,1.2431380000000445,1009,40,197.88888888888889,94482.98765432098,326.02662638366075,1694.3992541220257,8.56237691583281,0.0,0.6469010000000708,0.1167899999999867,0.2167489257113314,1.0511099999998803,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,237.4000000000001,519.4000000000001,1.0511099999998803,1009,40,211.31578947368425,83491.16343490305,296.8662348659894,3229.7169352200544,15.283841038401254,0.0,0.6469010000000708,0.0654285789473641,0.1588392065012007,1.2431429999999182,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,397.4,547.3999999999996,1.2431429999999182,200,180,0.797224709042077,0,0,0,0,0,SF
594,10.12.11.103,49273,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077277878588,0.0,0,1,398,40,110.125,15681.109375,133.870339721474,304.4641845060019,2.7647145017571115,0.000389000000041,1.521207000000004,0.4133725714285511,0.5395151286031045,2.8936079999998583,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,159.4000000000001,281.1,2.8936079999998583,1009,40,192.0,112218.57142857143,361.830991854853,546.5371948246283,2.8465478897116054,0.0,1.5210030000000645,0.3513027142857287,0.5610753001255152,2.4591190000001006,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,2.4591190000001006,1009,40,148.33333333333334,62400.35555555556,258.5682188698445,768.9362208011967,5.183839690794584,0.0,1.5210030000000645,0.1929071999999905,0.4125897106187615,2.8936079999998583,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,151.0000000000001,331.19999999999993,2.8936079999998583,160,140,1.525539160045403,0,0,0,0,0,SF
595,10.12.19.102,49241,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090407234,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1104.2707671920664,10.038825156291512,0.0004819999999199,0.202539999999999,0.1138437142857193,0.1057684228881543,0.7969060000000354,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7969060000000354,1009,40,192.0,112218.57142857143,361.830991854853,2241.6326557843367,11.675170082210087,0.0,0.2023679999999785,0.0856518571428556,0.1059379208867883,0.5995629999999892,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5995629999999892,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2790.7933934490407,18.822797168046588,0.0,0.2023679999999785,0.053127066666669,0.0907245824227713,0.7969060000000354,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7969060000000354,160,140,1.5272727272727273,0,0,0,0,0,SF
596,10.12.19.102,49242,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360090435358,0.0,0,1,813,40,72.48148148148148,16337.138545953365,129.01700059700204,1580.5501073554426,21.806261062134364,1.999999994950485e-06,0.7006719999999405,0.0467236415094342,0.1168786002836845,2.4763530000000173,1,2,0,4,53,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,2.4763530000000173,1500,40,1240.9,121802.45363636369,350.59935444813584,60007.2888508269,48.357876421006445,0.0,0.7004879999999503,0.0206791545454548,0.0822799663673824,2.274707000000035,0,1,0,71,110,0,0,0,1119.7,1132.0,1316.0,1316.0,1316.0,1316.0,1371.1999999999994,1500.0,1500.0,2.274707000000035,1500,40,856.1768292682926,388581.8284875075,625.27255344017,56701.391034175525,66.22626202420564,0.0,0.7004879999999503,0.01509975,0.0694884663835409,2.476359000000002,1,3,0,75,163,0,0,0,40.0,40.0,40.0,1132.0,1132.0,1316.0,1316.0,1389.600000000001,1500.0,2.476359000000002,1080,2200,34.87455288707205,0,0,0,0,0,SF
